Date,Day_Index,Animal_ID,Species,Breed,Age_Years,Parity,Days_In_Milk,Past_Mastitis_Episodes,Ambient_Temp_C,Humidity_Pct,THI_Index,Bedding_Hygiene_Score,Teat_Dip_Compliance,Milking_Vacuum_Status,EC_Front_Left,EC_Front_Right,EC_Rear_Left,EC_Rear_Right,Mean_EC,Quarter_Differential_Ratio,Milk_pH,Milk_Temperature_C,Milk_Yield_Liters,Rumination_Minutes,Lying_Hours,Optical_SCC_Proxy,Somatic_Cell_Count_Actual,Days_To_Clinical_Onset,Suspected_Quarter,Will_Develop_Mastitis_in_14Days,Risk_Tier_Label,Risk_Tier_Code
2026-01-26,25,IN-DAIRY-1024,Cattle,HF_Cross,6,1,203,1,30.02,56.95,79.39,3,0,Stable,4.638,4.757,5.005,4.886,4.821,1.079,6.712,38.68,18.77,480.5,12.3,1.609,77098,-1,None,0,No Risk,0
2026-01-27,26,IN-DAIRY-1024,Cattle,HF_Cross,6,1,204,1,33.64,58.72,84.71,4,1,Fluctuating,4.569,4.906,5.043,5.065,4.896,1.109,6.726,38.91,19.59,494.4,11.9,1.507,55090,-1,None,0,No Risk,0
2026-01-28,27,IN-DAIRY-1024,Cattle,HF_Cross,6,1,205,1,21.27,64.9,67.92,5,1,Stable,4.582,4.873,5.911,5.03,5.099,1.29,6.815,38.63,18.98,451.8,11.8,1.751,190988,14,RL,1,Low Risk,1
2026-01-29,28,IN-DAIRY-1024,Cattle,HF_Cross,6,1,206,1,29.11,49.12,77.01,3,1,Stable,4.514,5.024,6.087,5.096,5.18,1.348,6.8,38.72,17.87,433.1,12.2,1.678,262088,13,RL,1,Low Risk,1
2026-01-30,29,IN-DAIRY-1024,Cattle,HF_Cross,6,1,207,1,30.61,52.22,79.45,3,0,Stable,4.424,4.804,5.781,5.247,5.064,1.307,6.832,38.83,19.24,446.1,11.7,1.781,281285,12,RL,1,Low Risk,1
2026-01-31,30,IN-DAIRY-1024,Cattle,HF_Cross,6,1,208,1,31.14,49.49,79.7,3,1,Stable,4.54,4.869,5.796,5.098,5.076,1.277,6.804,38.8,18.2,459.1,12.7,1.752,320605,11,RL,1,Low Risk,1
2026-02-01,31,IN-DAIRY-1024,Cattle,HF_Cross,6,1,209,1,30.87,49.66,79.39,3,1,Stable,4.461,4.745,6.104,4.943,5.063,1.368,6.806,38.73,19.01,472.0,11.5,1.877,221073,10,RL,1,Low Risk,1
2026-02-02,32,IN-DAIRY-1024,Cattle,HF_Cross,6,1,210,1,27.0,52.65,74.72,3,0,Stable,4.509,4.932,6.528,5.114,5.271,1.448,6.921,39.56,17.17,444.8,9.8,2.047,668186,9,RL,1,Moderate Risk,2
2026-02-03,33,IN-DAIRY-1024,Cattle,HF_Cross,6,1,211,1,30.44,47.25,78.44,2,0,Stable,4.408,5.02,6.458,5.085,5.243,1.465,6.992,39.77,16.88,369.0,10.2,2.007,691451,8,RL,1,Moderate Risk,2
2026-02-04,34,IN-DAIRY-1024,Cattle,HF_Cross,6,1,212,1,28.26,57.08,77.0,4,1,Stable,4.506,4.8,6.612,5.056,5.244,1.467,6.921,39.74,16.83,389.8,10.8,1.933,573030,7,RL,1,Moderate Risk,2
2026-02-05,35,IN-DAIRY-1024,Cattle,HF_Cross,6,1,213,1,22.82,54.22,69.28,3,1,Stable,4.426,4.866,6.423,5.041,5.189,1.451,7.053,39.26,16.68,386.1,9.8,1.984,692455,6,RL,1,Moderate Risk,2
2026-02-06,36,IN-DAIRY-1024,Cattle,HF_Cross,6,1,214,1,25.83,49.7,72.83,3,1,Stable,4.514,4.859,7.055,5.031,5.365,1.563,7.036,39.3,18.38,374.5,10.3,1.996,656482,5,RL,1,Moderate Risk,2
2026-02-07,37,IN-DAIRY-1024,Cattle,HF_Cross,6,1,215,1,32.26,48.0,80.9,4,0,Stable,4.525,4.906,6.492,4.945,5.217,1.435,7.063,39.66,15.26,384.5,10.2,1.96,768853,4,RL,1,Moderate Risk,2
2026-02-08,38,IN-DAIRY-1024,Cattle,HF_Cross,6,1,216,1,29.47,53.35,78.1,3,1,Stable,4.524,4.796,8.212,5.041,5.643,1.815,7.256,40.56,13.8,312.4,8.5,2.196,2202351,3,RL,1,High Risk,3
2026-02-09,39,IN-DAIRY-1024,Cattle,HF_Cross,6,1,217,1,25.45,56.03,73.01,1,1,Stable,4.536,4.882,8.196,5.124,5.684,1.807,7.14,40.03,14.12,380.9,8.5,2.062,1726278,2,RL,1,High Risk,3
2026-02-10,40,IN-DAIRY-1024,Cattle,HF_Cross,6,1,218,1,29.13,57.62,78.27,5,1,Stable,4.56,4.893,8.335,5.046,5.708,1.828,7.285,41.02,15.18,279.9,8.0,2.112,3259164,1,RL,1,High Risk,3
2026-02-11,41,IN-DAIRY-1024,Cattle,HF_Cross,6,1,219,1,23.41,53.7,70.03,3,1,Fluctuating,4.518,4.914,7.716,5.161,5.577,1.708,7.28,40.56,15.67,292.5,9.2,2.076,2042229,0,RL,1,High Risk,3
2026-02-12,42,IN-DAIRY-1024,Cattle,HF_Cross,6,1,220,1,25.04,62.46,73.13,3,1,Stable,4.686,4.832,4.811,5.224,4.888,1.115,6.72,38.64,16.41,481.8,12.1,2.065,685200,-1,None,0,Moderate Risk,2
2026-02-13,43,IN-DAIRY-1024,Cattle,HF_Cross,6,1,221,1,25.59,59.13,73.55,2,1,Stable,4.463,4.823,4.814,5.107,4.802,1.144,6.665,38.62,16.24,507.3,11.7,1.972,621230,-2,None,0,Moderate Risk,2
2026-02-14,44,IN-DAIRY-1024,Cattle,HF_Cross,6,1,222,1,22.73,56.51,69.34,2,1,Stable,4.406,4.956,5.117,5.063,4.886,1.161,6.716,38.51,16.46,491.8,11.9,1.943,516656,-3,None,0,Moderate Risk,2
2026-02-15,45,IN-DAIRY-1024,Cattle,HF_Cross,6,1,223,1,28.04,58.16,76.84,4,1,Fluctuating,4.517,4.849,4.898,5.0,4.816,1.107,6.704,38.88,19.32,477.7,12.1,1.515,51040,-1,None,0,No Risk,0
2026-02-16,46,IN-DAIRY-1024,Cattle,HF_Cross,6,1,224,1,29.78,48.06,77.72,2,0,Stable,4.507,4.96,5.065,5.036,4.892,1.124,6.687,38.84,18.72,474.6,11.6,1.697,81794,-1,None,0,No Risk,0
2026-02-17,47,IN-DAIRY-1024,Cattle,HF_Cross,6,1,225,1,26.21,48.97,73.24,3,1,Fluctuating,4.556,4.783,4.948,5.091,4.844,1.117,6.679,38.53,19.36,493.4,12.4,1.505,51036,-1,None,0,No Risk,0
2026-02-18,48,IN-DAIRY-1024,Cattle,HF_Cross,6,1,226,1,20.75,64.95,67.16,3,1,Stable,4.503,4.923,4.935,5.179,4.885,1.15,6.678,38.54,19.54,505.9,12.2,1.661,86647,-1,None,0,No Risk,0
2026-02-19,49,IN-DAIRY-1024,Cattle,HF_Cross,6,1,227,1,24.3,63.32,72.16,3,0,Stable,4.517,4.847,4.89,5.147,4.85,1.139,6.694,38.64,20.15,503.7,12.4,1.501,48473,-1,None,0,No Risk,0
2026-02-20,50,IN-DAIRY-1024,Cattle,HF_Cross,6,1,228,1,24.71,62.96,72.72,5,0,Stable,4.547,4.864,4.77,5.236,4.854,1.151,6.742,38.61,19.12,468.4,12.2,1.489,38761,-1,None,0,No Risk,0
2026-02-21,51,IN-DAIRY-1024,Cattle,HF_Cross,6,1,229,1,27.7,67.85,77.64,3,1,Stable,4.547,4.8,4.979,5.051,4.844,1.111,6.657,38.75,18.49,465.7,12.1,1.552,82281,-1,None,0,No Risk,0
2026-02-22,52,IN-DAIRY-1024,Cattle,HF_Cross,6,1,230,1,29.06,67.69,79.64,4,1,Stable,4.523,4.786,4.895,5.121,4.831,1.132,6.691,38.81,18.79,457.9,12.0,1.592,48284,-1,None,0,No Risk,0
2026-02-23,53,IN-DAIRY-1024,Cattle,HF_Cross,6,1,231,1,28.02,61.75,77.3,2,1,Fluctuating,4.505,4.855,4.938,5.031,4.832,1.117,6.693,38.84,19.42,480.4,12.0,1.657,66279,-1,None,0,No Risk,0
2026-02-24,54,IN-DAIRY-1024,Cattle,HF_Cross,6,1,232,1,28.24,69.23,78.62,4,1,Fluctuating,4.581,4.89,5.03,5.026,4.882,1.098,6.671,38.95,18.78,477.6,11.7,1.585,66604,-1,None,0,No Risk,0
2026-02-25,55,IN-DAIRY-1024,Cattle,HF_Cross,6,1,233,1,29.6,65.99,80.18,2,1,Stable,4.479,4.859,4.973,5.079,4.847,1.134,6.77,38.84,18.95,498.6,12.0,1.564,68565,-1,None,0,No Risk,0
2026-02-26,56,IN-DAIRY-1024,Cattle,HF_Cross,6,1,234,1,27.97,73.8,78.84,2,1,Stable,4.543,4.852,4.9,5.121,4.854,1.127,6.719,38.78,18.55,486.7,11.9,1.564,49006,-1,None,0,No Risk,0
2026-02-27,57,IN-DAIRY-1024,Cattle,HF_Cross,6,1,235,1,29.15,59.65,78.59,2,1,Stable,4.536,5.025,5.154,4.958,4.918,1.136,6.674,38.71,18.71,486.4,12.7,1.566,49351,-1,None,0,No Risk,0
2026-02-28,58,IN-DAIRY-1024,Cattle,HF_Cross,6,1,236,1,22.99,75.43,71.3,4,1,Stable,4.527,4.954,4.894,5.147,4.881,1.137,6.671,38.68,19.55,516.3,12.4,1.629,66745,-1,None,0,No Risk,0
2026-03-01,59,IN-DAIRY-1024,Cattle,HF_Cross,6,1,237,1,27.73,75.45,78.68,3,0,Stable,4.568,4.849,4.837,4.936,4.798,1.081,6.722,38.88,18.44,456.1,11.6,1.545,58711,-1,None,0,No Risk,0
2026-01-01,0,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,117,0,24.4,73.04,73.26,5,1,Stable,5.056,4.601,5.092,5.012,4.94,1.107,6.56,38.32,12.86,514.0,10.0,1.576,62117,-1,None,0,No Risk,0
2026-01-02,1,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,118,0,30.27,78.1,83.06,3,1,Stable,4.994,4.433,5.179,4.784,4.848,1.168,6.58,38.66,12.5,496.4,9.7,1.554,66678,-1,None,0,No Risk,0
2026-01-03,2,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,119,0,26.47,69.47,76.01,2,1,Stable,5.089,4.508,5.066,4.85,4.878,1.129,6.591,38.81,12.22,490.1,10.3,1.536,79982,-1,None,0,No Risk,0
2026-01-04,3,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,120,0,31.79,80.41,85.85,4,0,Stable,5.152,4.544,4.978,5.1,4.943,1.134,6.586,38.81,12.3,519.1,10.1,1.572,47779,-1,None,0,No Risk,0
2026-01-05,4,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,121,0,34.65,64.93,87.36,5,0,Stable,4.953,4.67,4.944,5.09,4.914,1.09,6.55,38.79,12.77,497.2,10.0,1.698,70968,-1,None,0,No Risk,0
2026-01-06,5,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,122,0,33.01,91.43,89.84,4,1,Fluctuating,5.167,4.608,4.977,5.081,4.958,1.121,6.57,38.78,12.15,496.5,10.2,1.598,62189,-1,None,0,No Risk,0
2026-01-07,6,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,123,0,30.37,82.97,83.98,2,0,Stable,5.062,4.687,5.07,4.784,4.901,1.082,6.513,38.83,12.11,489.4,9.5,1.657,77607,-1,None,0,No Risk,0
2026-01-08,7,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,124,0,28.22,85.71,80.85,4,1,Stable,4.975,4.69,4.941,4.952,4.89,1.061,6.526,38.75,12.34,498.2,10.0,1.567,67958,-1,None,0,No Risk,0
2026-01-09,8,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,125,0,29.41,88.27,83.19,4,1,Stable,5.007,4.59,4.988,4.944,4.882,1.091,6.581,38.76,12.22,474.5,10.6,1.585,55883,-1,None,0,No Risk,0
2026-01-10,9,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,126,0,32.41,74.34,85.78,3,0,Stable,5.124,4.66,5.033,4.929,4.937,1.1,6.541,38.71,11.78,494.9,10.1,1.66,85357,-1,None,0,No Risk,0
2026-01-11,10,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,127,0,28.2,73.72,79.18,4,1,Stable,5.04,4.655,5.03,5.029,4.938,1.083,6.524,38.66,11.44,485.3,10.9,1.514,71685,-1,None,0,No Risk,0
2026-01-12,11,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,128,0,34.58,79.71,90.21,4,1,Fluctuating,4.934,4.682,4.961,5.027,4.901,1.074,6.582,38.65,12.3,489.9,9.9,1.628,80978,-1,None,0,No Risk,0
2026-01-13,12,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,129,0,30.41,70.62,82.09,5,1,Stable,4.899,4.671,5.009,5.139,4.929,1.1,6.536,38.61,11.47,466.1,10.8,1.615,64303,-1,None,0,No Risk,0
2026-01-14,13,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,130,0,29.33,62.83,79.32,3,0,Stable,5.09,4.633,4.932,5.001,4.914,1.099,6.516,38.69,11.46,469.6,10.3,1.569,62987,-1,None,0,No Risk,0
2026-01-15,14,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,131,0,34.45,82.75,90.59,1,0,Stable,5.037,4.58,5.033,5.072,4.93,1.107,6.597,38.78,12.14,480.7,10.6,1.589,59113,-1,None,0,No Risk,0
2026-01-16,15,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,132,0,34.04,81.49,89.68,2,0,Stable,4.99,4.653,4.957,5.069,4.917,1.089,6.537,38.92,12.68,489.9,10.8,1.648,63514,-1,None,0,No Risk,0
2026-01-17,16,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,133,0,32.53,77.55,86.53,5,1,Fluctuating,5.079,4.701,5.001,5.138,4.98,1.093,6.573,38.7,12.11,496.5,10.3,1.59,77098,-1,None,0,No Risk,0
2026-01-18,17,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,134,0,32.09,68.52,84.26,3,1,Stable,5.023,4.628,4.896,5.011,4.889,1.086,6.56,38.86,11.98,501.6,10.4,1.598,60717,-1,None,0,No Risk,0
2026-01-19,18,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,135,0,33.33,50.05,82.66,4,1,Fluctuating,5.139,4.516,4.738,5.045,4.86,1.138,6.574,38.65,11.94,502.9,10.4,1.529,46436,-1,None,0,No Risk,0
2026-01-20,19,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,136,0,37.02,59.48,89.58,3,1,Stable,5.057,4.726,5.068,5.031,4.971,1.072,6.601,38.82,12.07,482.4,10.5,1.634,64797,-1,None,0,No Risk,0
2026-01-21,20,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,137,0,31.19,72.41,83.56,3,1,Stable,5.02,4.575,5.045,4.971,4.903,1.103,6.551,38.7,11.55,480.2,9.6,1.522,41264,-1,None,0,No Risk,0
2026-01-22,21,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,138,0,29.01,64.55,79.11,4,1,Stable,5.057,4.622,5.159,4.93,4.942,1.116,6.591,38.76,11.99,473.7,10.4,1.594,63583,-1,None,0,No Risk,0
2026-01-23,22,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,139,0,30.23,62.73,80.59,3,1,Stable,4.941,4.571,5.061,4.93,4.875,1.107,6.557,38.96,12.02,481.5,9.9,1.6,67615,-1,None,0,No Risk,0
2026-01-24,23,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,140,0,32.65,59.01,83.38,2,1,Stable,5.066,4.789,5.018,5.034,4.977,1.058,6.548,38.79,12.09,465.3,10.1,1.487,56942,-1,None,0,No Risk,0
2026-01-25,24,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,141,0,33.2,59.53,84.25,5,1,Stable,4.961,4.684,4.913,5.066,4.906,1.082,6.533,38.74,11.83,502.4,10.4,1.692,81146,-1,None,0,No Risk,0
2026-01-26,25,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,142,0,31.78,49.69,80.57,2,0,Stable,4.979,4.733,4.881,4.917,4.878,1.052,6.575,38.91,11.94,520.0,9.8,1.598,45198,-1,None,0,No Risk,0
2026-01-27,26,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,143,0,33.45,71.94,86.93,4,1,Stable,5.009,4.544,4.996,5.003,4.888,1.103,6.547,38.76,12.05,505.8,10.0,1.626,57688,-1,None,0,No Risk,0
2026-01-28,27,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,144,0,32.6,51.1,81.89,4,1,Stable,5.086,4.632,5.062,4.961,4.935,1.098,6.563,38.7,11.48,475.3,10.5,1.551,62113,-1,None,0,No Risk,0
2026-01-29,28,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,145,0,33.03,68.09,85.58,5,1,Stable,5.049,4.552,4.932,4.916,4.862,1.109,6.606,38.87,11.66,500.5,10.3,1.619,71253,-1,None,0,No Risk,0
2026-01-30,29,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,146,0,29.92,56.4,79.17,3,0,Stable,5.103,4.638,5.09,5.027,4.964,1.1,6.546,38.75,12.53,497.8,10.5,1.611,52380,-1,None,0,No Risk,0
2026-01-31,30,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,147,0,29.36,63.32,79.43,2,1,Fluctuating,5.071,4.567,5.004,4.959,4.9,1.11,6.581,38.84,12.39,489.2,10.2,1.639,75996,-1,None,0,No Risk,0
2026-02-01,31,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,148,0,26.67,54.08,74.45,3,1,Fluctuating,4.782,4.656,5.039,5.14,4.904,1.104,6.558,38.55,12.54,509.2,10.7,1.606,69629,-1,None,0,No Risk,0
2026-02-02,32,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,149,0,26.7,53.2,74.39,3,1,Stable,5.02,4.443,4.976,5.002,4.86,1.13,6.545,38.6,12.27,493.4,10.6,1.588,41153,-1,None,0,No Risk,0
2026-02-03,33,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,150,0,28.37,45.75,75.58,1,0,Stable,4.93,4.553,5.162,5.007,4.913,1.134,6.57,38.51,12.92,502.2,10.2,1.592,57766,-1,None,0,No Risk,0
2026-02-04,34,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,151,0,29.97,57.23,79.37,5,1,Stable,5.098,4.742,5.017,4.941,4.949,1.075,6.591,38.86,11.85,473.8,9.8,1.677,90327,-1,None,0,No Risk,0
2026-02-05,35,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,152,0,28.02,64.0,77.6,3,1,Stable,4.951,4.575,5.034,5.172,4.933,1.13,6.541,38.77,11.55,488.2,10.8,1.59,75975,-1,None,0,No Risk,0
2026-02-06,36,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,153,0,26.86,59.36,75.36,1,0,Stable,4.901,4.607,5.092,5.084,4.921,1.105,6.563,38.36,12.34,545.8,10.9,1.568,52060,-1,None,0,No Risk,0
2026-02-07,37,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,154,0,27.09,75.28,77.67,4,1,Stable,5.05,4.566,4.878,5.043,4.884,1.106,6.581,38.64,11.87,482.4,9.8,1.529,45683,-1,None,0,No Risk,0
2026-02-08,38,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,155,0,24.53,62.13,72.37,3,1,Stable,4.855,4.699,4.989,4.966,4.877,1.062,6.594,38.41,11.39,513.1,10.3,1.599,73266,-1,None,0,No Risk,0
2026-02-09,39,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,156,0,26.71,53.31,74.41,2,1,Stable,4.984,4.585,5.049,4.994,4.903,1.101,6.576,38.54,12.55,521.0,10.1,1.522,37921,-1,None,0,No Risk,0
2026-02-10,40,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,157,0,31.31,36.69,77.78,4,1,Stable,4.99,4.719,5.037,5.073,4.955,1.075,6.583,38.82,11.92,497.8,10.4,1.634,84060,-1,None,0,No Risk,0
2026-02-11,41,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,158,0,24.97,70.56,73.88,3,1,Stable,5.056,4.661,5.0,5.043,4.94,1.085,6.542,38.63,11.7,490.2,9.5,1.593,67466,-1,None,0,No Risk,0
2026-02-12,42,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,159,0,25.42,52.94,72.65,2,1,Stable,5.074,4.619,5.073,4.942,4.927,1.098,6.565,38.37,12.4,497.2,10.9,1.62,100320,-1,None,0,No Risk,0
2026-02-13,43,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,160,0,27.29,54.7,75.36,3,0,Stable,4.994,4.531,5.096,5.091,4.928,1.125,6.544,38.49,12.6,521.0,10.4,1.685,70684,-1,None,0,No Risk,0
2026-02-14,44,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,161,0,24.18,57.33,71.4,1,1,Stable,4.943,4.678,4.969,4.961,4.888,1.062,6.581,38.48,12.26,523.8,10.5,1.564,57099,-1,None,0,No Risk,0
2026-02-15,45,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,162,0,25.08,62.08,73.15,2,1,Stable,5.084,4.579,4.903,4.948,4.878,1.11,6.597,38.43,11.62,494.3,10.5,1.546,58015,-1,None,0,No Risk,0
2026-02-16,46,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,163,0,22.73,60.96,69.72,3,1,Fluctuating,5.013,4.66,5.018,4.98,4.918,1.077,6.597,38.37,12.11,501.5,9.6,1.554,57894,-1,None,0,No Risk,0
2026-02-17,47,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,164,0,20.78,45.67,66.0,1,1,Stable,5.002,4.653,4.948,5.064,4.917,1.088,6.538,38.51,11.44,506.5,10.6,1.62,50221,-1,None,0,No Risk,0
2026-02-18,48,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,165,0,22.28,59.38,68.95,4,1,Stable,5.019,4.66,4.995,4.899,4.893,1.077,6.612,38.37,12.04,505.7,9.8,1.584,73121,-1,None,0,No Risk,0
2026-02-19,49,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,166,0,29.92,67.46,80.88,5,0,Stable,5.039,4.667,5.045,4.897,4.912,1.081,6.542,38.82,11.46,502.0,10.5,1.593,54563,-1,None,0,No Risk,0
2026-02-20,50,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,167,0,26.8,53.41,74.54,3,1,Stable,5.062,4.682,5.022,4.944,4.927,1.081,6.549,38.66,11.97,511.4,10.3,1.569,46261,-1,None,0,No Risk,0
2026-02-21,51,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,168,0,24.53,61.85,72.34,2,0,Stable,4.857,4.528,5.052,4.805,4.811,1.116,6.596,38.45,11.49,498.0,11.2,1.665,78244,-1,None,0,No Risk,0
2026-02-22,52,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,169,0,24.24,65.63,72.31,2,0,Stable,5.028,4.527,5.025,5.06,4.91,1.118,6.576,38.39,12.78,501.3,10.8,1.57,64803,-1,None,0,No Risk,0
2026-02-23,53,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,170,0,28.83,80.3,81.09,2,1,Stable,5.014,4.809,5.01,5.099,4.983,1.06,6.527,38.69,11.95,494.5,10.5,1.614,62489,-1,None,0,No Risk,0
2026-02-24,54,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,171,0,26.09,54.85,73.76,2,1,Stable,4.974,4.692,4.954,5.045,4.916,1.075,6.517,38.49,11.92,506.9,9.9,1.617,63370,-1,None,0,No Risk,0
2026-02-25,55,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,172,0,20.86,45.89,66.11,1,0,Stable,5.056,4.67,5.031,5.006,4.941,1.083,6.577,38.39,11.92,514.1,10.0,1.517,33361,-1,None,0,No Risk,0
2026-02-26,56,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,173,0,23.24,55.66,69.97,3,1,Stable,5.014,4.645,5.073,4.909,4.91,1.092,6.548,38.46,12.36,514.8,10.3,1.65,70082,-1,None,0,No Risk,0
2026-02-27,57,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,174,0,27.14,59.89,75.81,5,1,Stable,5.063,4.611,4.992,5.072,4.935,1.1,6.567,38.45,11.78,508.4,10.1,1.562,52477,-1,None,0,No Risk,0
2026-02-28,58,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,175,0,23.72,66.78,71.65,4,1,Stable,5.045,4.655,4.984,4.962,4.911,1.084,6.595,38.55,11.46,487.5,10.8,1.541,51537,-1,None,0,No Risk,0
2026-03-01,59,IN-DAIRY-1025,Buffalo,Murrah_Buffalo,5,4,176,0,26.5,54.99,74.33,3,1,Stable,5.008,4.554,4.971,5.062,4.899,1.111,6.602,38.52,12.29,504.4,9.1,1.658,74793,-1,None,0,No Risk,0
2026-01-01,0,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,74,1,30.98,90.16,86.15,4,1,Stable,5.182,4.857,4.783,4.584,4.851,1.13,6.638,38.4,17.46,471.0,12.0,1.46,41400,-1,None,0,No Risk,0
2026-01-02,1,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,75,1,31.05,63.07,81.82,2,1,Stable,5.231,4.966,4.822,4.608,4.907,1.135,6.687,38.54,17.37,462.8,11.9,1.616,48484,-1,None,0,No Risk,0
2026-01-03,2,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,76,1,28.77,66.08,78.98,4,1,Stable,5.218,5.055,4.777,4.522,4.893,1.154,6.57,38.6,17.56,465.0,12.0,1.692,111192,-1,None,0,No Risk,0
2026-01-04,3,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,77,1,37.52,82.94,95.64,4,1,Fluctuating,5.303,5.019,4.925,4.605,4.963,1.152,6.639,38.54,17.43,467.1,12.1,1.656,54926,-1,None,0,No Risk,0
2026-01-05,4,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,78,1,32.06,78.01,85.87,2,0,Stable,5.241,4.868,4.794,4.836,4.935,1.093,6.621,38.58,17.39,455.0,12.3,1.601,74137,-1,None,0,No Risk,0
2026-01-06,5,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,79,1,30.01,89.97,84.48,2,1,Stable,5.164,4.987,4.846,4.729,4.932,1.092,6.658,38.79,17.14,462.1,12.4,1.671,69188,-1,None,0,No Risk,0
2026-01-07,6,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,80,1,32.95,73.67,86.48,2,0,Stable,5.179,5.048,4.851,4.57,4.912,1.133,6.621,38.39,16.8,472.8,11.4,1.614,48461,-1,None,0,No Risk,0
2026-01-08,7,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,81,1,35.18,77.2,90.64,1,1,Stable,5.216,4.932,4.79,4.628,4.891,1.127,6.643,38.65,17.31,439.9,12.2,1.481,46902,-1,None,0,No Risk,0
2026-01-09,8,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,82,1,31.99,69.81,84.34,1,0,Fluctuating,5.228,4.87,5.018,4.604,4.93,1.135,6.677,38.69,15.96,447.0,12.1,1.589,44893,-1,None,0,No Risk,0
2026-01-10,9,IN-DAIRY-1026,Cattle,Jersey_Cross,4,4,83,1,37.4,72.02,92.97,2,1,Stable,5.132,4.945,4.938,4.748,4.941,1.081,6.647,38.55,16.62,457.9,11.8,1.556,57981,-1,None,0,No Risk,0
