"herd","timepoint","breed","quarter","cow_nid","parity","calving_date","DIM","SCC","DSCC","treatment","yield_tot","log_scc"
"castello","1","holstein",3,"castello_6359","4",2019-08-03,380,7777,65.9,"antibiotico",NA,8.95892593869494
"castello","1","holstein",4,"castello_6359","4",2019-08-03,380,5076,74,"antibiotico",NA,8.53227882883428
"castello","1","holstein",1,"castello_1275","2",2019-07-04,382,126,41.3,"antibiotico",9415,4.83628190695148
"castello","1","holstein",2,"castello_1275","2",2019-07-04,382,119,55.8,"antibiotico",9415,4.77912349311153
"castello","1","holstein",3,"castello_1275","2",2019-07-04,382,5484,65.8,"antibiotico",9415,8.60959004068221
"castello","1","holstein",4,"castello_1275","2",2019-07-04,382,1972,73.2,"antibiotico",9415,7.58680353516258
"castello","1","holstein",1,"castello_9972","3",2019-03-29,382,785,48.5,"antibiotico",10741,6.66568371778241
"castello","1","holstein",2,"castello_9972","3",2019-03-29,382,1217,44.1,"antibiotico",10741,7.10414409298753
"castello","1","holstein",3,"castello_9972","3",2019-03-29,382,1715,68.1,"antibiotico",10741,7.44716835960004
"castello","1","holstein",4,"castello_9972","3",2019-03-29,382,295,70.7,"antibiotico",10741,5.68697535633982
"castello","1","holstein",1,"castello_6463","4",2019-11-06,383,446,79.1,"antibiotico",NA,6.10031895202006
"castello","1","holstein",2,"castello_6463","4",2019-11-06,383,161,58,"antibiotico",NA,5.08140436498446
"castello","1","holstein",3,"castello_6463","4",2019-11-06,383,22,52.1,"antibiotico",NA,3.09104245335832
"castello","1","holstein",4,"castello_6463","4",2019-11-06,383,26,36.6,"antibiotico",NA,3.25809653802148
"castello","1","holstein",2,"castello_1406","2",2020-01-18,384,41,65.4,"sigillante",NA,3.71357206670431
"castello","1","holstein",3,"castello_1406","2",2020-01-18,384,71,66.3,"sigillante",NA,4.26267987704132
"castello","1","holstein",4,"castello_1406","2",2020-01-18,384,205,73.4,"antibiotico",NA,5.32300997913841
"castello","1","holstein",1,"castello_6709","2",2019-01-25,384,110,50.6,"antibiotico",NA,4.70048036579242
"castello","1","holstein",2,"castello_6709","2",2019-01-25,384,97,51.9,"antibiotico",NA,4.57471097850338
"castello","1","holstein",3,"castello_6709","2",2019-01-25,384,5303,66,"antibiotico",NA,8.57602797713713
"castello","1","holstein",4,"castello_6709","2",2019-01-25,384,446,56,"antibiotico",NA,6.10031895202006
"castello","1","holstein",1,"castello_1220","2",2019-01-25,385,118,57.2,"sigillante",12453,4.77068462446567
"castello","1","holstein",2,"castello_1220","2",2019-01-25,385,95,46.5,"sigillante",12453,4.55387689160054
"castello","1","holstein",3,"castello_1220","2",2019-01-25,385,114,45.8,"sigillante",12453,4.7361984483945
"castello","1","holstein",4,"castello_1220","2",2019-01-25,385,254,66.8,"antibiotico",12453,5.53733426701854
"castello","1","holstein",1,"castello_6871","2",2019-07-08,388,516,80.5,"antibiotico",9375,6.24610676548156
"castello","1","holstein",2,"castello_6871","2",2019-07-08,388,582,80.3,"antibiotico",9375,6.36647044773144
"castello","1","holstein",3,"castello_6871","2",2019-07-08,388,57,23.1,"antibiotico",9375,4.04305126783455
"castello","1","holstein",4,"castello_6871","2",2019-07-08,388,83,31.5,"antibiotico",9375,4.4188406077966
"castello","1","holstein",1,"castello_6619","3",2019-12-11,390,216,48.7,"antibiotico",NA,5.37527840768417
"castello","1","holstein",2,"castello_6619","3",2019-12-11,390,188,57.3,"antibiotico",NA,5.23644196282995
"castello","1","holstein",3,"castello_6619","3",2019-12-11,390,212,58.7,"antibiotico",NA,5.35658627467201
"castello","1","holstein",4,"castello_6619","3",2019-12-11,390,968,52.9,"antibiotico",NA,6.87523208727658
"castello","1","holstein",2,"castello_1406","2",2020-01-18,391,134,67,"antibiotico",NA,4.89783979995091
"castello","1","holstein",3,"castello_1406","2",2020-01-18,391,269,66.5,"antibiotico",NA,5.59471137960184
"castello","1","holstein",4,"castello_1406","2",2020-01-18,391,1932,68.9,"antibiotico",NA,7.56631101477246
"castello","1","holstein",1,"castello_6822","2",2019-07-02,393,107,51.2,"sigillante",8040,4.67282883446191
"castello","1","holstein",2,"castello_6822","2",2019-07-02,393,71,35.5,"sigillante",8040,4.26267987704132
"castello","1","holstein",3,"castello_6822","2",2019-07-02,393,84,33.6,"sigillante",8040,4.43081679884331
"castello","1","holstein",4,"castello_6822","2",2019-07-02,393,46,37.2,"sigillante",8040,3.8286413964891
"castello","1","holstein",1,"castello_6881","2",2019-10-28,393,121,60.8,"sigillante",NA,4.79579054559674
"castello","1","holstein",2,"castello_6881","2",2019-10-28,393,76,49.1,"sigillante",NA,4.33073334028633
"castello","1","holstein",3,"castello_6881","2",2019-10-28,393,42,56.1,"sigillante",NA,3.73766961828337
"castello","1","holstein",4,"castello_6881","2",2019-10-28,393,191,63.2,"sigillante",NA,5.25227342804663
"castello","1","holstein",1,"castello_1081","3",2019-11-14,394,684,60.3,"antibiotico",NA,6.52795791762255
"castello","1","holstein",3,"castello_1081","3",2019-11-14,394,1109,74.6,"antibiotico",NA,7.01121398735037
"castello","1","holstein",4,"castello_1081","3",2019-11-14,394,383,61.6,"antibiotico",NA,5.94803498918065
"castello","1","holstein",1,"castello_1268","2",2019-12-03,394,385,65.5,"antibiotico",NA,5.95324333428778
"castello","1","holstein",2,"castello_1268","2",2019-12-03,394,181,64.7,"sigillante",NA,5.19849703126583
"castello","1","holstein",3,"castello_1268","2",2019-12-03,394,11,33.3,"sigillante",NA,2.39789527279837
"castello","1","holstein",4,"castello_1268","2",2019-12-03,394,126,67.4,"sigillante",NA,4.83628190695148
"castello","1","holstein",1,"castello_1330","2",2019-06-28,394,10,31.4,"antibiotico",8015,2.30258509299405
"castello","1","holstein",2,"castello_1330","2",2019-06-28,394,153,75.4,"antibiotico",8015,5.03043792139244
"castello","1","holstein",3,"castello_1330","2",2019-06-28,394,176,79.1,"antibiotico",8015,5.17048399503815
"castello","1","holstein",4,"castello_1330","2",2019-06-28,394,140,75.4,"antibiotico",8015,4.9416424226093
"castello","1","holstein",1,"castello_6601","3",2019-08-20,394,116,64,"antibiotico",8310,4.75359019110636
"castello","1","holstein",2,"castello_6601","3",2019-08-20,394,200,6.3,"antibiotico",8310,5.29831736654804
"castello","1","holstein",3,"castello_6601","3",2019-08-20,394,208,62.1,"antibiotico",8310,5.33753807970132
"castello","1","holstein",4,"castello_6601","3",2019-08-20,394,125,61.4,"antibiotico",8310,4.8283137373023
"castello","1","holstein",1,"castello_1370","2",2019-10-22,395,658,81,"antibiotico",5355,6.48920493132532
"castello","1","holstein",2,"castello_1370","2",2019-10-22,395,1124,82.5,"antibiotico",5355,7.02464903045364
"castello","1","holstein",3,"castello_1370","2",2019-10-22,395,1804,51,"antibiotico",5355,7.49776170062257
"castello","1","holstein",4,"castello_1370","2",2019-10-22,395,215,80.6,"antibiotico",5355,5.37063802812766
"castello","1","holstein",1,"castello_6554","3",2019-08-01,395,8333,52.1,"antibiotico",7943,9.02797881438221
"castello","1","holstein",2,"castello_6554","3",2019-08-01,395,2625,56.2,"antibiotico",7943,7.87283617502572
"castello","1","holstein",3,"castello_6554","3",2019-08-01,395,1360,54.5,"antibiotico",7943,7.2152399787301
"castello","1","holstein",4,"castello_6554","3",2019-08-01,395,3375,55.6,"antibiotico",7943,8.12415060330663
"castello","1","holstein",1,"castello_1168","3",2019-11-30,396,5,20,"antibiotico",NA,1.6094379124341
"castello","1","holstein",3,"castello_1168","3",2019-11-30,396,4951,71.9,"antibiotico",NA,8.50734485536142
"castello","1","holstein",4,"castello_1168","3",2019-11-30,396,2978,72.4,"antibiotico",NA,7.99900721324395
"castello","1","holstein",1,"castello_9911","4",2019-11-21,397,1182,63.4,"antibiotico",NA,7.07496319796604
"castello","1","holstein",2,"castello_9911","4",2019-11-21,397,1938,60.9,"antibiotico",NA,7.56941179245071
"castello","1","holstein",3,"castello_9911","4",2019-11-21,397,931,69.9,"antibiotico",NA,6.83625927727707
"castello","1","holstein",4,"castello_9911","4",2019-11-21,397,1551,74.8,"antibiotico",NA,7.34665516317654
"castello","1","holstein",1,"castello_1390","2",2019-12-10,399,208,75.8,"antibiotico",NA,5.33753807970132
"castello","1","holstein",2,"castello_1390","2",2019-12-10,399,70,73.8,"antibiotico",NA,4.24849524204936
"castello","1","holstein",3,"castello_1390","2",2019-12-10,399,135,67.8,"sigillante",NA,4.90527477843843
"castello","1","holstein",4,"castello_1390","2",2019-12-10,399,25,63.7,"sigillante",NA,3.2188758248682
"castello","1","holstein",1,"castello_9524","4",2019-05-25,399,273,40.9,"antibiotico",6747,5.60947179518496
"castello","1","holstein",2,"castello_9524","4",2019-05-25,399,1583,58.4,"antibiotico",6747,7.36707705988101
"castello","1","holstein",3,"castello_9524","4",2019-05-25,399,2408,50.9,"antibiotico",6747,7.78655180642871
"castello","1","holstein",4,"castello_9524","4",2019-05-25,399,374,44.2,"antibiotico",6747,5.92425579741453
"castello","1","holstein",1,"castello_1088","3",2019-10-16,400,278,63.3,"antibiotico",7898,5.62762111369064
"castello","1","holstein",2,"castello_1088","3",2019-10-16,400,1053,66.6,"antibiotico",7898,6.95939851213398
"castello","1","holstein",3,"castello_1088","3",2019-10-16,400,160,63,"sigillante",7898,5.07517381523383
"castello","1","holstein",4,"castello_1088","3",2019-10-16,400,34,35.8,"sigillante",7898,3.52636052461616
"castello","1","holstein",1,"castello_6823","2",2019-07-16,400,91,55,"sigillante",12143,4.51085950651685
"castello","1","holstein",2,"castello_6823","2",2019-07-16,400,61,34.2,"sigillante",12143,4.11087386417331
"castello","1","holstein",3,"castello_6823","2",2019-07-16,400,191,35,"sigillante",12143,5.25227342804663
"castello","1","holstein",4,"castello_6823","2",2019-07-16,400,128,37.4,"sigillante",12143,4.85203026391962
"castello","1","holstein",1,"castello_1214","2",2019-01-20,401,31,56.7,"sigillante",NA,3.43398720448515
"castello","1","holstein",2,"castello_1214","2",2019-01-20,401,21,37.8,"sigillante",NA,3.04452243772342
"castello","1","holstein",3,"castello_1214","2",2019-01-20,401,24,61,"sigillante",NA,3.17805383034795
"castello","1","holstein",4,"castello_1214","2",2019-01-20,401,20,52.3,"sigillante",NA,2.99573227355399
"castello","1","holstein",1,"castello_1158","2",2019-01-25,405,94,68.3,"sigillante",8745,4.54329478227
"castello","1","holstein",2,"castello_1158","2",2019-01-25,405,66,50.1,"sigillante",8745,4.18965474202643
"castello","1","holstein",3,"castello_1158","2",2019-01-25,405,152,49,"sigillante",8745,5.02388052084628
"castello","1","holstein",4,"castello_1158","2",2019-01-25,405,36,53.6,"sigillante",8745,3.58351893845611
"castello","1","holstein",1,"castello_1126","3",2020-01-08,406,1747,60.4,"antibiotico",NA,7.46565531013406
"castello","1","holstein",2,"castello_1126","3",2020-01-08,406,3170,59.2,"antibiotico",NA,8.06148686687133
"castello","1","holstein",3,"castello_1126","3",2020-01-08,406,1761,63.3,"antibiotico",NA,7.47363710849621
"castello","1","holstein",4,"castello_1126","3",2020-01-08,406,1656,61.6,"antibiotico",NA,7.4121603349452
"castello","1","holstein",1,"castello_6519","3",2019-01-31,406,7348,43.5,"antibiotico",4785,8.90218344633502
"castello","1","holstein",2,"castello_6519","3",2019-01-31,406,9168,47.8,"antibiotico",4785,9.12347443895452
"castello","1","holstein",1,"castello_9644","4",2019-06-04,406,2437,76.5,"antibiotico",NA,7.79852305362521
"castello","1","holstein",2,"castello_9644","4",2019-06-04,406,3596,64.8,"antibiotico",NA,8.18757739559151
"castello","1","holstein",3,"castello_9644","4",2019-06-04,406,156,65.9,"antibiotico",NA,5.04985600724954
"castello","1","holstein",4,"castello_9644","4",2019-06-04,406,7927,70.7,"antibiotico",NA,8.97802993283716
"castello","1","holstein",1,"castello_1347","2",2019-08-11,408,84,40.7,"sigillante",10331,4.43081679884331
"castello","1","holstein",2,"castello_1347","2",2019-08-11,408,144,33.3,"sigillante",10331,4.969813299576
"castello","1","holstein",3,"castello_1347","2",2019-08-11,408,78,27.9,"sigillante",10331,4.35670882668959
"castello","1","holstein",4,"castello_1347","2",2019-08-11,408,33,34.1,"sigillante",10331,3.49650756146648
"castello","1","holstein",1,"castello_1256","2",2019-08-13,410,59,53.1,"sigillante",9355,4.07753744390572
"castello","1","holstein",2,"castello_1256","2",2019-08-13,410,20,64.4,"sigillante",9355,2.99573227355399
"castello","1","holstein",3,"castello_1256","2",2019-08-13,410,20,55.1,"sigillante",9355,2.99573227355399
"castello","1","holstein",4,"castello_1256","2",2019-08-13,410,21,50.4,"sigillante",9355,3.04452243772342
"castello","1","holstein",1,"castello_1138","2",2019-01-19,411,80,75,"sigillante",9502,4.38202663467388
"castello","1","holstein",2,"castello_1138","2",2019-01-19,411,164,54.6,"sigillante",9502,5.0998664278242
"castello","1","holstein",3,"castello_1138","2",2019-01-19,411,162,47.5,"sigillante",9502,5.08759633523238
"castello","1","holstein",4,"castello_1138","2",2019-01-19,411,95,78.9,"antibiotico",9502,4.55387689160054
"castello","1","holstein",1,"castello_6422","4",2019-09-21,411,569,77.4,"antibiotico",4550,6.34388043412633
"castello","1","holstein",2,"castello_6422","4",2019-09-21,411,885,74.1,"antibiotico",4550,6.78558764500793
"castello","1","holstein",3,"castello_6422","4",2019-09-21,411,808,65.4,"antibiotico",4550,6.69456205852109
"castello","1","holstein",4,"castello_6422","4",2019-09-21,411,720,68.2,"antibiotico",4550,6.5792512120101
"castello","1","holstein",1,"castello_1163","3",2019-12-07,412,110,23.2,"antibiotico",NA,4.70048036579242
"castello","1","holstein",2,"castello_1163","3",2019-12-07,412,2548,64.3,"antibiotico",NA,7.84306401669205
"castello","1","holstein",3,"castello_1163","3",2019-12-07,412,651,46.8,"antibiotico",NA,6.47850964220857
"castello","1","holstein",4,"castello_1163","3",2019-12-07,412,93,40.7,"antibiotico",NA,4.53259949315326
"castello","1","holstein",1,"castello_6777","2",2019-08-11,415,22,46.6,"sigillante",9712,3.09104245335832
"castello","1","holstein",2,"castello_6777","2",2019-08-11,415,25,34.5,"sigillante",9712,3.2188758248682
"castello","1","holstein",3,"castello_6777","2",2019-08-11,415,24,37.7,"sigillante",9712,3.17805383034795
"castello","1","holstein",4,"castello_6777","2",2019-08-11,415,34,40.1,"sigillante",9712,3.52636052461616
"castello","1","holstein",1,"castello_1229","2",2019-05-15,416,85,51.3,"antibiotico",10255,4.44265125649032
"castello","1","holstein",2,"castello_1229","2",2019-05-15,416,177,58.8,"antibiotico",10255,5.17614973257383
"castello","1","holstein",3,"castello_1229","2",2019-05-15,416,1799,82.2,"antibiotico",10255,7.49498623395053
"castello","1","holstein",4,"castello_1229","2",2019-05-15,416,318,83.8,"antibiotico",10255,5.76205138278018
"castello","1","holstein",1,"castello_6537","3",2019-08-01,416,1392,66.2,"antibiotico",8031,7.23849684089437
"castello","1","holstein",2,"castello_6537","3",2019-08-01,416,8679,70.4,"antibiotico",8031,9.06866159364425
"castello","1","holstein",3,"castello_6537","3",2019-08-01,416,8424,78.3,"antibiotico",8031,9.03884005381381
"castello","1","holstein",4,"castello_6537","3",2019-08-01,416,885,62.1,"antibiotico",8031,6.78558764500793
"castello","1","holstein",1,"castello_1040","3",2019-10-20,419,30,4,"antibiotico",7394,3.40119738166216
"castello","1","holstein",1,"castello_1193","3",2020-01-11,419,338,66.5,"antibiotico",NA,5.82304589548302
"castello","1","holstein",2,"castello_1193","3",2020-01-11,419,378,59.1,"antibiotico",NA,5.93489419561959
"castello","1","holstein",3,"castello_1193","3",2020-01-11,419,468,70.4,"antibiotico",NA,6.14846829591765
"castello","1","holstein",4,"castello_1193","3",2020-01-11,419,1023,71.1,"antibiotico",NA,6.93049476595163
"castello","1","holstein",1,"castello_9900","3",2019-08-05,419,1282,70.2,"antibiotico",11204,7.15617663748062
"castello","1","holstein",2,"castello_9900","3",2019-08-05,419,366,27.7,"antibiotico",11204,5.90263333340137
"castello","1","holstein",3,"castello_9900","3",2019-08-05,419,903,67.4,"antibiotico",11204,6.80572255341699
"castello","1","holstein",4,"castello_9900","3",2019-08-05,419,3540,72.9,"antibiotico",11204,8.17188200612782
"castello","1","holstein",1,"castello_1346","2",2019-08-28,420,422,76.3,"antibiotico",12082,6.04500531403601
"castello","1","holstein",2,"castello_1346","2",2019-08-28,420,829,76.2,"antibiotico",12082,6.7202201551353
"castello","1","holstein",3,"castello_1346","2",2019-08-28,420,695,77,"antibiotico",12082,6.54391184556479
"castello","1","holstein",4,"castello_1346","2",2019-08-28,420,2383,79.8,"antibiotico",12082,7.77611547709874
"castello","1","holstein",1,"castello_9333","4",2019-03-09,420,1652,65.5,"antibiotico",NA,7.40974195408092
"castello","1","holstein",2,"castello_9333","4",2019-03-09,420,3129,59.8,"antibiotico",NA,8.04846874366888
"castello","1","holstein",3,"castello_9333","4",2019-03-09,420,1598,58.5,"antibiotico",NA,7.37650812632622
"castello","1","holstein",4,"castello_9333","4",2019-03-09,420,582,59.5,"antibiotico",NA,6.36647044773144
"castello","1","holstein",1,"castello_6770","2",2019-07-27,422,248,48.6,"antibiotico",9850,5.51342874616498
"castello","1","holstein",2,"castello_6770","2",2019-07-27,422,44,50.2,"sigillante",9850,3.78418963391826
"castello","1","holstein",3,"castello_6770","2",2019-07-27,422,88,47.1,"sigillante",9850,4.47733681447821
"castello","1","holstein",4,"castello_6770","2",2019-07-27,422,21,24.6,"sigillante",9850,3.04452243772342
"castello","1","holstein",1,"castello_6681","3",2019-12-10,423,217,57.2,"antibiotico",NA,5.37989735354046
"castello","1","holstein",2,"castello_6681","3",2019-12-10,423,575,60,"antibiotico",NA,6.35437004079735
"castello","1","holstein",3,"castello_6681","3",2019-12-10,423,386,74,"antibiotico",NA,5.95583736946483
